Chromosome	Start	End	ID	Confidence
chr3	158440500	158442000	E_006816	0.8979
chr3	158460250	158464000	E_006817	0.9269
chr3	158486000	158488500	E_006818	0.8943
chr3	158498250	158499250	E_006819	0.8091
chr3	158508250	158509500	E_006820	0.932
chr3	160111250	160114250	E_006821	0.9498
chr3	160119000	160119500	E_006822	0.5467
chr3	160162000	160166000	E_006823	0.8067
chr3	160168750	160170250	E_006824	0.917
chr3	160281500	160282750	E_006825	0.6805
chr3	160284500	160285250	E_006826	0.6279
chr3	160940000	160941250	E_006827	0.6748
chr3	163215500	163219750	E_006828	0.7268
chr3	163269500	163271500	E_006829	0.723
chr3	163388750	163390250	E_006830	0.7712
chr3	165633750	165639750	E_006831	0.8265
chr3	165877000	165878500	E_006832	0.7712
chr3	165879250	165880250	E_006833	0.739
chr3	165940750	165941750	E_006834	0.7926
chr3	167426750	167429000	E_006835	0.9401
chr3	167438750	167442750	E_006836	0.9018
chr3	167444500	167448250	E_006837	0.8114
chr3	167450000	167451750	E_006838	0.6282
chr3	167454250	167455000	E_006839	0.5571
chr3	167720500	167721500	E_006840	0.9875
chr3	167752000	167753000	E_006841	0.9641
chr3	167791250	167792250	E_006842	0.8979
chr3	167805500	167807000	E_006843	0.9208
chr3	167810000	167812500	E_006844	0.7704
chr3	167815000	167816000	E_006845	0.8305
chr3	167833500	167836500	E_006846	0.9803
chr3	167874000	167876250	E_006847	0.9818
chr3	167883000	167884000	E_006848	0.7903
chr3	168861000	168863500	E_006849	0.7305
chr3	168866750	168867750	E_006850	0.8826
chr3	168950250	168951500	E_006851	0.9724
chr3	169459250	169460250	E_006852	0.8307
chr3	169477500	169479000	E_006853	0.9823
chr3	169481500	169482250	E_006854	0.624
chr3	169489000	169489500	E_006855	0.6173
chr3	169647250	169648750	E_006856	0.9788
chr3	169663000	169664500	E_006857	0.9767
chr3	169793000	169793750	E_006858	0.9421
chr3	169849750	169851500	E_006859	0.9697
chr3	169871750	169873500	E_006860	0.9365
chr3	169897250	169899000	E_006861	0.7752
chr3	169940750	169942000	E_006862	0.6127
chr3	170061250	170062250	E_006863	0.946
chr3	170073000	170074250	E_006864	0.9445
chr3	170078250	170080250	E_006865	0.9068
chr3	170143000	170144500	E_006866	0.8684
chr3	170358750	170359750	E_006867	0.9875
chr3	170397750	170399750	E_006868	0.9444
chr3	170416750	170418250	E_006869	0.9875
chr3	170419250	170422000	E_006870	0.9569
chr3	170434500	170436500	E_006871	0.982
chr3	170443000	170449250	E_006872	0.9713
chr3	170477250	170478750	E_006873	0.8412
chr3	170482750	170487000	E_006874	0.9819
chr3	170494250	170498750	E_006875	0.9796
chr3	170519750	170521000	E_006876	0.8334
chr3	170601750	170602750	E_006877	0.7974
chr3	170625000	170625750	E_006878	0.7798
chr3	170794750	170796000	E_006879	0.9427
chr3	170876250	170878500	E_006880	0.9743
chr3	170899500	170901750	E_006881	0.9788
chr3	170909500	170911250	E_006882	0.9848
chr3	170918250	170919250	E_006883	0.9832
chr3	170957250	170958750	E_006884	0.9823
chr3	171051250	171052750	E_006885	0.9732
chr3	171093000	171094500	E_006886	0.8969
chr3	171145000	171148250	E_006887	0.9772
chr3	171154500	171155500	E_006888	0.9746
chr3	171164000	171166000	E_006889	0.9759
chr3	171176000	171177250	E_006890	0.6792
chr3	171179250	171180750	E_006891	0.7712
chr3	171186750	171189750	E_006892	0.9069
chr3	171228250	171230500	E_006893	0.9762
chr3	171240000	171243750	E_006894	0.9764
chr3	171515250	171516750	E_006895	0.9757
chr3	171517000	171518000	E_006896	0.7338
chr3	171521750	171527000	E_006897	0.9223
chr3	171531000	171532750	E_006898	0.9787
chr3	171533500	171534500	E_006899	0.9875
chr3	171649500	171650500	E_006900	0.8443
chr3	171653000	171654000	E_006901	0.9832
chr3	171673750	171675750	E_006902	0.9796
chr3	171676750	171680000	E_006903	0.9797
chr3	171683750	171687000	E_006904	0.9768
chr3	171687500	171689250	E_006905	0.9797
chr3	171692500	171694500	E_006906	0.9496
chr3	171694750	171696000	E_006907	0.9778
chr3	171753500	171755000	E_006908	0.9869
chr3	171759750	171760250	E_006909	0.5558
chr3	171782250	171785000	E_006910	0.9756
chr3	171796750	171798250	E_006911	0.9744
chr3	171805000	171806750	E_006912	0.9657
chr3	171814750	171815750	E_006913	0.9832
chr3	171847500	171849000	E_006914	0.9729
chr3	171853500	171854500	E_006915	0.9832
chr3	171855500	171858250	E_006916	0.9612
chr3	171860250	171861250	E_006917	0.9832
chr3	171877500	171878750	E_006918	0.9811
chr3	171918000	171920250	E_006919	0.9419
chr3	172025250	172026000	E_006920	0.8046
chr3	172194500	172195500	E_006921	0.7619
chr3	172280250	172281250	E_006922	0.8446
chr3	172309250	172310500	E_006923	0.9808
chr3	172469500	172470250	E_006924	0.5782
chr3	172563500	172564500	E_006925	0.9832
chr3	172571500	172572500	E_006926	0.9746
chr3	172574250	172576250	E_006927	0.9739
chr3	172587000	172588000	E_006928	0.9832
chr3	172635500	172636500	E_006929	0.9751
chr3	172723500	172727750	E_006930	0.9613
chr3	174159500	174160000	E_006931	0.5621
chr3	176065000	176066000	E_006932	0.739
chr3	176378250	176380750	E_006933	0.7387
chr3	176744250	176745000	E_006934	0.8901
chr3	176746750	176747750	E_006935	0.6372
chr3	176828500	176829250	E_006936	0.9746
chr3	176867750	176869250	E_006937	0.9634
chr3	176896750	176898250	E_006938	0.94
chr3	176911250	176913500	E_006939	0.8622
chr3	176916500	176918000	E_006940	0.942
chr3	176980750	176982500	E_006941	0.9407
chr3	176995500	176996500	E_006942	0.9875
chr3	176998250	177000250	E_006943	0.9838
chr3	177001500	177003000	E_006944	0.8721
chr3	177004250	177005750	E_006945	0.8926
chr3	177017500	177019250	E_006946	0.9369
chr3	177055500	177057750	E_006947	0.9409
chr3	177059250	177065000	E_006948	0.9775
chr3	177073250	177080250	E_006949	0.9784
chr3	177200750	177202000	E_006950	0.9875
chr3	177315000	177316250	E_006951	0.9335
chr3	177332500	177333750	E_006952	0.9726
chr3	177397250	177398500	E_006953	0.9808
chr3	177766750	177768000	E_006954	0.9647
chr3	177888250	177889750	E_006955	0.9851
chr3	177974750	177976500	E_006956	0.981
chr3	177978250	177981750	E_006957	0.9526
chr3	178089250	178090250	E_006958	0.7342
chr3	178816000	178817000	E_006959	0.785
chr3	178898250	178899500	E_006960	0.8664
chr3	178954000	178954500	E_006961	0.7959
chr3	178974500	178976250	E_006962	0.6525
chr3	178978750	178980250	E_006963	0.7241
chr3	178981750	178984250	E_006964	0.9326
chr3	178986000	178988000	E_006965	0.9623
chr3	178993500	178995250	E_006966	0.9508
chr3	179006250	179007750	E_006967	0.9797
chr3	179017500	179021750	E_006968	0.9301
chr3	179022000	179023000	E_006969	0.8997
chr3	179091500	179093500	E_006970	0.8994
chr3	179167000	179168250	E_006971	0.5585
chr3	179281250	179282750	E_006972	0.6603
chr3	179326500	179327750	E_006973	0.9758
chr3	180321000	180321500	E_006974	0.5621
chr3	180577250	180578750	E_006975	0.9729
chr3	180598250	180599500	E_006976	0.7656
chr3	180631000	180632000	E_006977	0.5901
chr3	180704000	180705000	E_006978	0.8067
chr3	182083500	182084750	E_006979	0.8742
chr3	182110000	182111250	E_006980	0.9843
chr3	182143250	182144500	E_006981	0.785
chr3	182177750	182179250	E_006982	0.9722
chr3	182431750	182435750	E_006983	0.9781
chr3	182443500	182445250	E_006984	0.976
chr3	182504750	182506000	E_006985	0.8195
chr3	182512250	182514250	E_006986	0.7679
chr3	182514500	182515250	E_006987	0.8159
chr3	182525500	182526500	E_006988	0.9875
chr3	182529250	182530500	E_006989	0.9709
chr3	182636750	182639000	E_006990	0.944
chr3	182640750	182641500	E_006991	0.8633
chr3	182677250	182678250	E_006992	0.9641
chr3	182686250	182689250	E_006993	0.9421
chr3	182692250	182697250	E_006994	0.8198
chr3	182727250	182728500	E_006995	0.9779
chr3	182815750	182816500	E_006996	0.7834
chr3	182973000	182973750	E_006997	0.8269
chr3	183006000	183006750	E_006998	0.815
chr3	183016250	183017250	E_006999	0.9871
chr3	183024000	183025750	E_007000	0.983
chr3	183047750	183050000	E_007001	0.9323
chr3	183066750	183068000	E_007002	0.9154
chr3	183071750	183073750	E_007003	0.911
chr3	183074500	183076250	E_007004	0.9707
chr3	183077750	183079500	E_007005	0.9789
chr3	183086500	183088000	E_007006	0.9798
chr3	183127250	183129250	E_007007	0.9789
chr3	183151500	183153250	E_007008	0.9779
chr3	183164750	183166500	E_007009	0.8219
chr3	183167000	183168250	E_007010	0.8842
chr3	183218750	183219750	E_007011	0.9746
chr3	183249750	183252000	E_007012	0.98
chr3	183270500	183271750	E_007013	0.9732
chr3	183355000	183355750	E_007014	0.5896
chr3	183416250	183418000	E_007015	0.7437
chr3	183601000	183602000	E_007016	0.707
chr3	183676750	183677750	E_007017	0.7279
chr3	183685000	183686000	E_007018	0.707
chr3	183693000	183696000	E_007019	0.984
chr3	183705750	183707000	E_007020	0.9753
chr3	183722500	183723000	E_007021	0.5836
chr3	183733250	183734500	E_007022	0.7835
chr3	183785000	183786500	E_007023	0.9588
chr3	183875250	183876750	E_007024	0.7946
chr3	183877750	183879000	E_007025	0.8236
chr3	183888500	183890500	E_007026	0.9272
chr3	183895500	183896750	E_007027	0.6444
chr3	183904500	183905000	E_007028	0.777
chr3	183965000	183966000	E_007029	0.6006
chr3	184034500	184035000	E_007030	0.7276
chr3	184035250	184035750	E_007031	0.5137
chr3	184049750	184050750	E_007032	0.8143
chr3	184051250	184052500	E_007033	0.9019
chr3	184063250	184068250	E_007034	0.9782
chr3	184428250	184429250	E_007035	0.8189
chr3	184465500	184467000	E_007036	0.9695
chr3	184628750	184629750	E_007037	0.9802
chr3	184743000	184744000	E_007038	0.9789
chr3	184892500	184894250	E_007039	0.9772
chr3	185015000	185017750	E_007040	0.9384
chr3	185190250	185193000	E_007041	0.9702
chr3	185214750	185216000	E_007042	0.6636
chr3	185254750	185255750	E_007043	0.9832
chr3	185264250	185265500	E_007044	0.8241
chr3	185275750	185277250	E_007045	0.978
chr3	185290000	185291000	E_007046	0.9756
chr3	185292500	185293750	E_007047	0.9682
chr3	185304750	185305250	E_007048	0.5621
chr3	185376000	185377000	E_007049	0.747
chr3	185406000	185406500	E_007050	0.5669
chr3	185420000	185423250	E_007051	0.9709
chr3	185484250	185485250	E_007052	0.9832
chr3	185491000	185492500	E_007053	0.9767
chr3	185514250	185515750	E_007054	0.9743
chr3	185528750	185534750	E_007055	0.9571
chr3	185537250	185538250	E_007056	0.8755
chr3	185540000	185540500	E_007057	0.6605
chr3	185544000	185545000	E_007058	0.7655
chr3	185617500	185618500	E_007059	0.9832
chr3	185652250	185653750	E_007060	0.7425
chr3	185677250	185678750	E_007061	0.9783
chr3	185775000	185776500	E_007062	0.9683
chr3	185825250	185825750	E_007063	0.6605
chr3	186177500	186178000	E_007064	0.9196
chr3	186286250	186287250	E_007065	0.8272
chr3	186417250	186419250	E_007066	0.9776
chr3	186544500	186546000	E_007067	0.8506
chr3	186588000	186590750	E_007068	0.9798
chr3	186598250	186601750	E_007069	0.9832
chr3	186603750	186605000	E_007070	0.9598
chr3	186605250	186607750	E_007071	0.9686
chr3	186618500	186620000	E_007072	0.9823
chr3	186626250	186628250	E_007073	0.9749
chr3	186649750	186652500	E_007074	0.8828
chr3	186653000	186654250	E_007075	0.9624
chr3	186654500	186657250	E_007076	0.9685
chr3	186665250	186672000	E_007077	0.968
chr3	186673250	186675000	E_007078	0.981
chr3	186711500	186712500	E_007079	0.9542
chr3	186715000	186717500	E_007080	0.9276
chr3	186723000	186725000	E_007081	0.9783
chr3	186734250	186735250	E_007082	0.9641
chr3	186736750	186738000	E_007083	0.9709
chr3	186740250	186741250	E_007084	0.9086
chr3	186757750	186759750	E_007085	0.9295
chr3	186819500	186820250	E_007086	0.8755
chr3	186856000	186856750	E_007087	0.779
chr3	187239500	187241500	E_007088	0.9364
chr3	187456750	187458750	E_007089	0.7003
chr3	187462000	187462500	E_007090	0.5621
chr3	187464750	187466250	E_007091	0.7872
chr3	187607000	187608750	E_007092	0.876
chr3	191051750	191053250	E_007093	0.8683
chr3	191094250	191095250	E_007094	0.8191
chr3	191142250	191145500	E_007095	0.8735
chr3	191191000	191192000	E_007096	0.9875
chr3	191194250	191195250	E_007097	0.9385
chr3	191376250	191378000	E_007098	0.7157
chr3	193356250	193357500	E_007099	0.6587
chr3	193357750	193358750	E_007100	0.7324
chr3	193373000	193376250	E_007101	0.9457
chr3	193377250	193380000	E_007102	0.9612
chr3	193380250	193381500	E_007103	0.9545
chr3	193404250	193408000	E_007104	0.9674
chr3	193462000	193464000	E_007105	0.9788
chr3	193499500	193500500	E_007106	0.8549
chr3	193505750	193507000	E_007107	0.8334
chr3	193511250	193513000	E_007108	0.9806
chr3	193517000	193519000	E_007109	0.9783
chr3	193534750	193535750	E_007110	0.9759
chr3	193549750	193550750	E_007111	0.9776
chr3	193554000	193556000	E_007112	0.9751
chr3	193559000	193561250	E_007113	0.9044
chr3	193564000	193565000	E_007114	0.9828
chr3	193569000	193573250	E_007115	0.9766
chr3	193575500	193576250	E_007116	0.981
chr3	193626250	193631500	E_007117	0.9786
chr3	193639500	193641000	E_007118	0.9849
chr3	193645750	193648000	E_007119	0.9796
chr3	193656250	193657500	E_007120	0.761
chr3	193659500	193661500	E_007121	0.9796
chr3	193719500	193720750	E_007122	0.9169
chr3	193797000	193798500	E_007123	0.822
chr3	193805750	193808250	E_007124	0.9582
chr3	193850750	193852750	E_007125	0.8365
chr3	193854500	193861000	E_007126	0.914
chr3	193884250	193885500	E_007127	0.8435
chr3	193912000	193913000	E_007128	0.9819
chr3	193918000	193919250	E_007129	0.8241
chr3	193919500	193921000	E_007130	0.8978
chr3	193950500	193951500	E_007131	0.8945
chr3	193952250	193953750	E_007132	0.8093
chr3	193971500	193975750	E_007133	0.9697
chr3	193977250	193978500	E_007134	0.8611
chr3	193985000	193986000	E_007135	0.898
chr3	194032500	194033750	E_007136	0.9329
chr3	194053750	194054750	E_007137	0.8273
chr3	194073250	194074000	E_007138	0.6421
chr3	194196750	194197750	E_007139	0.9789
chr3	194205500	194206750	E_007140	0.5953
chr3	194208750	194209750	E_007141	0.8767
chr3	194210250	194211500	E_007142	0.9786
chr3	194240750	194242500	E_007143	0.903
chr3	194247500	194248500	E_007144	0.9832
chr3	194276500	194278250	E_007145	0.9668
chr3	194291750	194294250	E_007146	0.9281
chr3	194339500	194341000	E_007147	0.8978
chr3	194341500	194342750	E_007148	0.7134
chr3	194391000	194391750	E_007149	0.521
chr3	194823250	194824250	E_007150	0.9875
chr3	194831000	194832000	E_007151	0.8694
chr3	194833500	194834500	E_007152	0.9784
chr3	194836250	194840000	E_007153	0.9789
chr3	194850250	194851250	E_007154	0.9832
chr3	194859500	194863250	E_007155	0.9715
chr3	194869250	194872500	E_007156	0.9423
chr3	194876000	194876500	E_007157	0.907
chr3	194880750	194887750	E_007158	0.9732
chr3	194897750	194904000	E_007159	0.9599
chr3	194906750	194907750	E_007160	0.9478
chr3	194914750	194916500	E_007161	0.9402
chr3	194918250	194919250	E_007162	0.9832
chr3	194923750	194927000	E_007163	0.9786
chr3	194929250	194929750	E_007164	0.888
chr3	194979000	194980250	E_007165	0.8615
chr3	194990250	194991250	E_007166	0.6741
chr3	194993000	194993500	E_007167	0.8675
chr3	195072500	195075250	E_007168	0.8735
chr3	195161750	195162500	E_007169	0.6074
chr3	195178500	195181500	E_007170	0.955
chr3	195267500	195268500	E_007171	0.9576
chr3	195268750	195269250	E_007172	0.5805
chr3	195361250	195363750	E_007173	0.7535
chr3	195424000	195424750	E_007174	0.9393
chr3	195528750	195532750	E_007175	0.9597
chr3	195582500	195584500	E_007176	0.9556
chr3	195602500	195603000	E_007177	0.8439
chr3	195637000	195637750	E_007178	0.8535
chr3	195680750	195682000	E_007179	0.7112
chr3	195716500	195718000	E_007180	0.7711
chr3	195788500	195789250	E_007181	0.5659
chr3	195803250	195808250	E_007182	0.8361
chr3	195834500	195836250	E_007183	0.9753
chr3	195836750	195838500	E_007184	0.9004
chr3	195848750	195850750	E_007185	0.9697
chr3	195852750	195856000	E_007186	0.9562
chr3	195865000	195868500	E_007187	0.9631
chr3	195870250	195873750	E_007188	0.9514
chr3	195886250	195887750	E_007189	0.9788
chr3	195890000	195891500	E_007190	0.9849
chr3	195891750	195892750	E_007191	0.9746
chr3	195906000	195911250	E_007192	0.9691
chr3	195918500	195922500	E_007193	0.9793
chr3	195933500	195935500	E_007194	0.8333
chr3	195949750	195950750	E_007195	0.7499
chr3	195994250	195996000	E_007196	0.8602
chr3	195999750	196002750	E_007197	0.9515
chr3	196005750	196007500	E_007198	0.9791
chr3	196012000	196013000	E_007199	0.8928
chr3	196043250	196044000	E_007200	0.9049
chr3	196062250	196064500	E_007201	0.8243
chr3	196066500	196068750	E_007202	0.9035
chr3	196103750	196105750	E_007203	0.9545
chr3	196222750	196224000	E_007204	0.7721
chr3	196225500	196230000	E_007205	0.8086
chr3	196236750	196240500	E_007206	0.9799
chr3	196244750	196246500	E_007207	0.983
chr3	196254250	196256500	E_007208	0.932
chr3	196290750	196291500	E_007209	0.8974
chr3	196296750	196298500	E_007210	0.7167
chr3	196326250	196327500	E_007211	0.9843
chr3	196338750	196340000	E_007212	0.9761
chr3	196357750	196358750	E_007213	0.8021
chr3	196360500	196361750	E_007214	0.8217
chr3	196367250	196368500	E_007215	0.7966
chr3	196389250	196391000	E_007216	0.9788
chr3	196421750	196422750	E_007217	0.9789
chr3	196467250	196469250	E_007218	0.7886
chr3	196540000	196542250	E_007219	0.9281
chr3	196568250	196571750	E_007220	0.9561
chr3	196575500	196577000	E_007221	0.9471
chr3	196595500	196596000	E_007222	0.5621
chr3	196616250	196617500	E_007223	0.9065
chr3	196623750	196625000	E_007224	0.9816
chr3	196667500	196668000	E_007225	0.8075
chr3	196670500	196672000	E_007226	0.6927
chr3	196697000	196698500	E_007227	0.929
chr3	196705250	196706500	E_007228	0.9677
chr3	196714500	196716250	E_007229	0.982
chr3	196757750	196759500	E_007230	0.9515
chr3	196949500	196950500	E_007231	0.9746
chr3	197036000	197037500	E_007232	0.89
chr3	197070500	197071750	E_007233	0.9843
chr3	197170000	197171500	E_007234	0.9823
chr3	197226250	197227250	E_007235	0.9832
chr3	197236250	197237250	E_007236	0.7956
chr3	197243750	197244500	E_007237	0.8887
chr3	197304500	197305750	E_007238	0.9875
chr3	197318750	197320750	E_007239	0.9788
chr3	197340250	197341250	E_007240	0.9513
chr3	197354250	197356000	E_007241	0.8742
chr3	197379250	197380250	E_007242	0.7244
chr3	197380500	197381750	E_007243	0.7594
chr3	197439000	197440000	E_007244	0.9322
chr3	197465000	197467500	E_007245	0.9476
chr3	197478000	197480500	E_007246	0.75
chr3	197518750	197519750	E_007247	0.5898
chr3	197678500	197679250	E_007248	0.7762
chr3	197681000	197681500	E_007249	0.7971
chr3	197683500	197685750	E_007250	0.8725
chr3	197688250	197690000	E_007251	0.7283
chr3	197690250	197691500	E_007252	0.8608
chr3	197753250	197758250	E_007253	0.9688
chr3	197758500	197760500	E_007254	0.969
chr3	197798250	197799250	E_007255	0.9513
chr3	197806250	197808500	E_007256	0.7763
chr3	197819000	197820000	E_007257	0.9764
chr3	197832000	197836000	E_007258	0.9336
chr3	197884500	197885500	E_007259	0.7278
chr3	197887250	197888500	E_007260	0.7237
chr3	197891000	197892000	E_007261	0.8191
chr3	197894250	197895250	E_007262	0.9641
chr3	197899750	197901750	E_007263	0.7553
chr3	197947250	197948250	E_007264	0.7327
chr4	9500	10750	E_007265	0.7327
chr4	40750	41750	E_007266	0.9832
chr4	49250	52000	E_007267	0.8641
chr4	53750	59500	E_007268	0.8865
chr4	125000	126250	E_007269	0.8038
chr4	466250	467250	E_007270	0.5752
chr4	494000	494500	E_007271	0.7689
chr4	669250	670000	E_007272	0.6946
chr4	675250	675750	E_007273	0.6562
chr4	696250	697750	E_007274	0.9711
chr4	700250	701250	E_007275	0.8252
chr4	719500	721500	E_007276	0.8955
chr4	773750	775000	E_007277	0.7738
chr4	923500	925000	E_007278	0.7388
chr4	974000	975750	E_007279	0.9752
chr4	978250	979500	E_007280	0.8518
chr4	988250	992250	E_007281	0.899
chr4	1032500	1034500	E_007282	0.9801
chr4	1035000	1039000	E_007283	0.9786
