Position	Class	IPEA	ChromHMM_Segway_weak_Strong-enhancer	DEEP	csi_ann	RFECS	chromHMM	Segway	Control_ChromHMM_Segway_weak_Strong_repressed_State	
chr8_142412543_142413026	1	1	0	1	1	1	0	1	0
chr8_142426003_142426250	1	1	0	1	0	1	0	1	0
chr8_144360422_144361034	1	1	0	1	1	0	0	1	0
chr8_144629463_144629732	1	1	0	1	1	0	0	1	0
chr8_145025737_145026802	1	1	0	1	1	1	0	1	0
chr9_4544914_4545090	1	0	0	0	0	0	0	0	0
chr9_4656742_4656927	1	0	0	0	0	0	0	0	0
chr9_6680895_6681975	1	1	0	1	1	0	0	1	0
chr9_13278024_13278458	1	1	0	0	0	0	0	1	0
chr9_14322295_14322910	1	0	0	1	0	0	0	1	0
chr9_19184256_19184894	1	0	1	0	0	0	1	1	1
chr9_33165457_33166051	1	1	0	1	1	0	0	1	0
chr9_34179799_34180083	1	1	0	0	1	0	0	1	0
chr9_37835930_37836292	1	0	0	0	0	0	0	1	0
chr9_68455261_68455556	1	1	0	1	1	0	0	0	0
chr9_71634884_71635015	1	1	1	1	1	1	1	1	1
chr9_71728196_71728449	1	0	0	0	0	0	0	0	1
chr9_73033763_73035382	1	1	0	1	1	0	0	1	0
chr9_73035561_73035945	1	1	0	1	1	0	0	1	0
chr9_90425634_90425952	1	1	1	1	1	0	1	1	1
chr9_94662459_94662552	1	1	0	1	1	1	0	1	0
chr9_94668024_94668724	1	1	1	1	1	1	1	1	1
chr9_96928143_96928630	1	0	1	1	0	1	1	1	1
chr9_96928795_96929410	1	1	0	1	1	1	0	1	0
chr9_98273012_98273438	1	1	0	1	0	0	0	1	0
chr9_100747732_100748046	1	1	0	1	1	0	0	0	0
chr9_101081243_101081884	1	0	1	0	0	1	1	1	1
chr9_101136906_101136938	1	1	1	1	1	1	1	1	1
chr9_101836611_101836660	1	1	1	1	1	0	1	1	1
chr9_114790542_114790702	1	0	0	0	0	0	0	0	0
chr9_123478444_123478636	1	0	0	0	0	0	0	1	1
chr9_130461605_130461892	1	1	0	1	1	0	0	1	0
chr9_130590782_130591142	1	1	0	1	1	1	0	1	0
chr9_132168772_132168919	1	1	0	1	1	1	0	1	0
chr9_132257886_132258547	1	0	0	1	1	1	0	1	0
chr9_132646480_132646964	1	1	1	1	0	1	1	1	1
chr9_132648080_132648314	1	1	0	1	0	1	0	1	0
chr9_134248752_134249121	1	1	0	0	1	0	0	1	0
chr9_136292897_136293168	1	0	0	0	0	0	0	1	1
chr9_138847769_138847991	1	1	0	0	0	0	0	0	0
chr9_138851660_138852030	1	1	0	1	1	0	0	0	0
chr9_139406218_139406717	1	1	0	1	1	0	0	1	0
chr9_139434156_139434495	1	1	1	1	0	1	1	1	1
chr9_139540454_139540544	1	1	0	1	1	0	0	1	0
chr9_139540778_139541198	1	1	0	1	1	0	0	1	0
chr9_140117588_140118357	1	1	0	1	1	0	0	1	0
chr9_140134697_140134985	1	0	0	1	1	0	0	0	0
chr9_140388730_140388770	1	1	1	0	1	0	1	1	1
chr9_140565381_140565755	1	1	1	1	0	1	1	1	1
chrX_3732842_3733263	1	1	0	1	0	0	0	1	0
chrX_11441273_11441771	1	1	1	1	1	1	1	1	1
chrX_11455735_11455931	1	1	1	1	1	1	1	1	1
chrX_12972600_12972806	1	1	0	0	0	0	1	1	0
chrX_12980169_12980547	1	1	1	1	0	1	1	1	1
chrX_35643916_35644051	1	1	0	0	0	0	0	1	1
chrX_39872499_39873023	1	1	0	1	0	0	0	1	0
chrX_39953769_39954197	1	1	0	0	0	0	0	0	0
chrX_39964528_39964690	1	1	0	1	1	0	0	0	0
chrX_39965558_39965902	1	1	0	1	0	0	0	1	0
chrX_39968308_39968728	1	1	0	1	1	0	0	1	0
chrX_39968932_39969265	1	1	0	1	1	0	0	1	0
chrX_40014046_40014813	1	1	0	1	0	0	0	1	0
chrX_40030956_40031200	1	1	0	1	0	1	0	0	0
chrX_40031344_40032243	1	1	0	1	1	1	0	1	0
chrX_40034694_40035505	1	1	0	1	1	0	0	1	0
chrX_40943673_40944218	1	1	0	1	1	0	0	1	0
chrX_43888590_43889088	1	0	0	0	0	0	1	0	1
chrX_48648070_48648274	1	1	0	1	0	0	0	0	0
chrX_49011448_49011844	1	1	0	0	1	0	0	1	0
chrX_52964244_52964539	1	1	0	1	1	0	0	1	0
chrX_64888338_64888720	1	1	0	1	1	0	0	0	0
chrX_65217824_65218221	1	1	1	1	1	1	1	1	1
chrX_68004355_68004677	1	0	0	0	0	0	0	0	1
chrX_70401853_70402134	1	1	0	1	1	1	0	1	0
chrX_85339971_85340972	1	0	0	0	0	0	0	0	1
chrX_101914784_101914936	1	0	0	1	0	0	0	1	0
chrX_106920003_106920801	1	1	0	1	1	0	0	1	0
chrX_122898767_122899176	1	1	0	1	0	0	0	1	0
chrX_125606277_125607115	1	0	0	0	0	0	0	0	0
chr10_102675627_102675757	0	0	0	0	0	0	0	0	1
chr10_102732593_102732723	0	0	0	0	0	0	0	0	1
chr10_102819631_102819761	0	1	0	0	0	0	0	1	0
chr10_102823643_102823773	0	0	1	0	0	0	1	1	1
chr10_103047761_103047891	0	0	0	0	0	0	0	0	1
chr10_103878447_103878577	0	1	0	1	0	0	0	1	0
chr10_106015471_106015600	0	1	0	1	1	0	0	0	0
chr10_106113000_106113121	0	0	0	0	0	0	0	0	0
chr10_108756374_108756504	0	1	1	0	0	1	1	1	1
chr10_111644292_111644421	0	0	1	0	0	1	1	1	1
chr10_111651897_111652023	0	0	1	0	0	0	1	1	1
chr10_111975696_111975825	0	1	1	0	0	0	1	1	1
chr10_111981400_111981527	0	1	0	0	1	1	0	1	0
chr10_112255621_112255751	0	0	0	0	0	0	1	1	0
chr10_116064087_116064209	0	0	0	0	0	0	0	0	0
chr10_11793209_11793339	0	0	0	0	0	0	0	1	1
chr10_120077845_120077975	0	0	0	0	0	0	0	0	1
chr10_120439885_120440015	0	0	1	0	0	0	0	1	1
chr10_120441546_120441676	0	0	0	0	0	0	0	0	1
chr10_120480069_120480199	0	0	0	0	0	0	0	1	1
chr10_121249161_121249291	0	0	1	0	0	1	0	1	1
chr10_125729972_125730102	0	0	0	0	0	0	0	0	1
chr10_126736577_126736701	0	0	1	0	0	0	1	1	1
chr10_127350236_127350366	0	1	1	0	0	1	1	1	1
chr10_129240335_129240465	0	0	0	0	0	0	0	0	1
chr10_13456877_13457000	0	0	1	1	0	0	1	1	1
chr10_135193329_135193459	0	0	0	0	0	0	0	1	0
chr10_15526424_15526554	0	1	1	0	0	0	1	1	1
chr10_16787996_16788126	0	0	0	0	0	0	0	0	1
chr10_20017445_20017568	0	0	1	0	0	0	0	1	1
chr10_21786407_21786537	0	0	1	0	0	0	0	1	1
chr10_22216045_22216175	0	0	1	0	0	0	1	1	1
chr10_22519679_22519800	0	1	0	0	1	0	0	0	0
chr10_22923435_22923565	0	0	0	0	0	0	0	1	1
chr10_23144235_23144365	0	0	1	0	0	1	0	1	1
chr10_24503674_24503800	0	0	0	0	0	0	0	0	1
chr10_25840565_25840695	0	0	0	0	0	0	0	0	1
chr10_28965500_28965630	0	0	1	0	0	0	0	1	1
chr10_300451_300581	0	0	0	0	0	1	0	0	1
chr10_35379875_35380000	0	0	0	0	1	0	0	1	0
chr10_3590915_3591045	0	0	1	0	0	0	0	1	1
chr10_35930347_35930477	0	0	1	0	0	0	0	1	1
chr10_3734738_3734868	0	0	1	0	0	1	0	1	1
chr10_38382820_38382950	0	0	1	0	1	0	1	1	1
chr10_3970400_3970529	0	0	1	0	0	0	1	1	1
chr10_44787800_44787929	0	0	0	0	0	0	0	0	1
chr10_45359073_45359198	0	0	0	0	0	0	0	0	0
chr10_4999221_4999349	0	0	1	0	0	1	1	1	1
chr10_5005259_5005389	0	0	1	0	0	0	1	1	1
chr10_52117220_52117349	0	1	1	0	0	0	1	1	1
chr10_52413269_52413399	0	0	1	0	1	1	1	1	1
chr10_63666907_63667037	0	0	1	0	0	0	0	1	1
chr10_65290318_65290448	0	0	0	0	0	0	0	0	1
chr10_66294490_66294611	0	0	1	0	0	0	0	1	1
chr10_70089154_70089283	0	0	1	0	0	0	1	1	1
chr10_73078588_73078718	0	0	1	0	1	0	0	1	1
chr10_74455200_74455325	0	0	1	0	0	1	1	1	1
chr10_75407903_75408025	0	0	0	0	0	1	1	1	0
chr10_75691993_75692123	0	1	1	1	0	1	1	1	1
chr10_76004987_76005117	0	0	0	0	0	0	0	0	1
chr10_76318826_76318955	0	0	0	0	0	0	0	0	0
chr10_76682182_76682312	0	0	0	0	0	1	0	1	1
chr10_7861470_7861600	0	1	0	0	1	0	0	1	0
chr10_80062451_80062577	0	1	1	0	0	1	0	1	1
chr10_80117035_80117165	0	0	0	0	0	0	0	0	1
chr10_81322220_81322347	0	0	1	0	0	1	0	1	1
chr10_89418600_89418722	0	0	0	0	0	0	0	0	1
chr10_94291029_94291159	0	0	1	0	0	0	0	1	1
chr10_95242140_95242270	0	0	1	0	0	0	0	1	1
chr10_96341800_96341930	0	0	0	0	0	0	0	0	1
chr10_98981818_98981948	0	0	0	0	0	1	0	1	1
chr10_99067363_99067493	0	1	1	0	0	1	1	1	1
chr10_99996690_99996820	0	1	1	0	0	1	1	1	1
chr1_100113600_100113726	0	1	1	0	0	0	1	1	1
chr1_1027254_1027384	0	0	1	0	0	0	1	1	1
chr1_10448314_10448444	0	0	1	0	0	1	1	1	1
chr1_109849800_109849930	0	0	0	1	1	1	0	1	0
chr11_100558889_100559014	0	0	0	0	0	0	0	1	0
chr1_110230871_110231001	0	0	0	0	0	0	0	0	1
chr11_10326565_10326695	0	0	1	0	0	1	0	1	1
chr11_107437585_107437715	0	1	1	1	1	0	1	1	1
chr1_1109000_1109122	0	0	0	0	0	0	0	1	1
chr1_110955017_110955141	0	0	1	1	0	1	1	1	1
chr11_111793676_111793800	0	0	1	0	0	1	1	1	1
chr1_111764465_111764595	0	0	1	0	0	0	0	1	1
chr11_118560768_118560898	0	1	1	0	0	1	1	1	1
chr11_118784200_118784325	0	1	0	0	1	1	1	1	0
chr11_118800076_118800200	0	1	0	0	1	0	0	1	0
chr11_118850275_118850400	0	1	1	0	1	0	0	1	1
chr11_119130435_119130565	0	0	0	0	0	1	0	1	1
chr11_120111278_120111400	0	0	0	0	0	0	0	0	0
chr11_123525646_123525770	0	0	1	0	0	0	0	1	1
chr11_124514598_124514728	0	1	1	1	1	1	1	1	1
chr11_126980600_126980725	0	0	0	0	0	0	0	0	1
chr11_12746057_12746187	0	1	1	1	1	1	1	1	1
chr11_12834347_12834477	0	0	1	0	0	1	1	1	1
chr11_12876451_12876580	0	1	1	1	0	0	1	1	1
chr11_13018869_13018999	0	0	1	0	0	1	1	1	1
chr1_113216476_113216600	0	0	1	1	0	0	1	1	1
chr11_134135645_134135775	0	0	0	0	0	0	0	0	1
chr11_1372743_1372873	0	1	1	0	0	0	1	1	1
chr1_113798309_113798439	0	0	0	0	0	0	0	1	1
chr1_114220157_114220278	0	0	1	0	0	1	1	1	1
chr1_1144480_1144610	0	0	1	0	0	1	1	1	1
chr11_16877620_16877744	0	0	1	0	0	1	1	1	1
chr1_116914800_116914923	0	0	0	0	0	0	0	1	0
chr11_17895041_17895171	0	0	0	0	0	0	0	0	1
chr1_118014614_118014743	0	0	1	0	0	0	1	1	1
chr1_119542200_119542321	0	0	0	0	0	0	0	0	1
chr11_19579044_19579174	0	0	0	0	0	0	0	0	0
chr11_20185151_20185281	0	0	0	0	0	0	0	0	1
chr11_20386172_20386302	0	1	0	1	1	0	0	0	0
chr1_120688163_120688292	0	0	1	0	0	1	0	1	1
chr1_121138809_121138934	0	0	1	0	0	0	0	1	1
chr1_12215035_12215165	0	0	0	0	0	1	0	1	1
chr11_2442272_2442400	0	0	0	0	0	1	1	1	0
chr1_12656278_12656399	0	0	0	0	0	0	0	0	0
chr11_28364409_28364530	0	1	1	0	0	1	1	1	1
chr11_2922852_2922982	0	0	0	1	1	0	0	1	0
chr11_30363239_30363369	0	0	0	0	0	0	0	0	1
chr11_3235264_3235394	0	0	1	0	0	1	1	1	1
chr11_36139237_36139367	0	0	0	0	0	0	0	1	1
chr11_38565912_38566036	0	1	1	0	0	1	1	1	1
chr11_38606158_38606288	0	0	1	0	0	0	1	1	1
chr1_14075111_14075241	0	0	0	1	0	0	0	1	0
chr11_43708535_43708665	0	0	0	0	0	0	0	1	1
chr11_43827104_43827234	0	0	0	0	0	0	0	0	1
chr11_44199361_44199491	0	0	0	0	0	1	0	0	1
chr1_144521474_144521600	0	0	0	0	0	0	0	1	0
chr1_144821975_144822105	0	0	0	0	0	0	0	0	1
chr1_144822935_144823065	0	0	0	0	0	0	0	0	1
chr11_44846335_44846465	0	0	0	0	0	0	0	0	1
chr11_44932800_44932929	0	0	0	0	0	1	1	1	0
chr11_47278876_47279000	0	0	1	0	0	1	1	1	1
chr1_148531439_148531569	0	0	1	0	0	1	0	1	1
chr1_148536643_148536765	0	0	1	0	0	1	1	1	1
chr11_49078386_49078516	0	0	0	0	0	0	0	0	1
chr1_149721567_149721690	0	0	1	0	0	0	1	1	1
chr1_150380205_150380335	0	0	0	0	0	0	0	0	1
chr1_150448038_150448168	0	0	0	0	0	0	0	1	1
chr1_150986306_150986436	0	1	1	0	0	1	1	1	1
chr1_151118112_151118242	0	0	0	0	0	1	1	1	0
chr11_5145215_5145337	0	1	1	0	0	1	1	1	1
chr1_151782400_151782527	0	0	0	0	0	0	0	0	1
chr1_15207800_15207926	0	0	1	0	1	1	1	1	1
chr11_5303892_5304022	0	1	1	0	0	1	1	1	1
chr1_153508239_153508369	0	0	0	0	0	1	0	1	0
chr1_153584859_153584989	0	0	0	0	0	0	1	1	0
chr1_155102044_155102174	0	0	1	0	0	1	1	1	1
chr1_156083675_156083800	0	0	1	1	0	0	1	1	1
chr11_5641904_5642034	0	1	1	0	0	1	1	1	1
chr1_156882468_156882598	0	0	1	1	0	1	1	1	1
chr1_157120934_157121064	0	0	1	0	0	1	1	1	1
chr1_157124674_157124800	0	0	1	0	0	1	1	1	1
chr11_57244666_57244796	0	0	0	0	0	0	1	1	0
chr11_57336000_57336129	0	0	1	0	0	0	0	1	1
chr11_58343250_58343380	0	0	1	0	0	1	1	1	1
chr11_58694800_58694923	0	0	0	0	0	0	0	0	1
chr11_59324625_59324746	0	1	0	1	1	0	0	0	0
chr11_61152800_61152923	0	0	1	0	0	1	1	1	1
chr11_61160617_61160747	0	0	1	0	0	0	0	1	1
chr11_61308184_61308306	0	0	1	0	0	1	1	1	1
chr1_161352473_161352600	0	0	1	0	0	1	0	1	1
chr1_161514854_161514984	0	0	1	1	0	1	1	1	1
chr1_161530968_161531091	0	0	1	0	0	0	1	1	1
chr11_61564383_61564513	0	1	1	0	0	1	1	1	1
chr1_161620869_161620999	0	0	1	0	0	1	0	1	1
chr1_162038800_162038928	0	0	0	0	0	0	0	1	0
chr1_162327913_162328043	0	1	1	1	0	0	1	1	1
chr11_63534600_63534723	0	0	0	0	0	0	0	1	0
chr1_16402800_16402922	0	1	1	0	0	1	1	1	1
chr11_64513664_64513794	0	0	1	0	0	0	0	1	1
chr11_6461578_6461703	0	0	1	0	0	1	1	1	1
chr1_164744218_164744348	0	0	1	0	0	1	1	1	1
chr11_64950700_64950830	0	0	0	0	0	0	0	1	0
chr1_16562600_16562725	0	1	0	1	1	1	0	1	0
chr1_165666035_165666165	0	1	1	0	0	0	1	1	1
chr1_165812410_165812540	0	1	1	0	1	1	1	1	1
chr1_165823036_165823166	0	1	1	0	0	1	1	1	1
chr11_66235075_66235200	0	0	1	0	0	0	0	1	1
chr11_67124761_67124891	0	0	1	1	0	1	1	1	1
chr11_67219035_67219165	0	0	0	0	0	0	0	1	1
chr11_67273910_67274033	0	0	1	0	1	0	1	1	1
chr11_67723044_67723174	0	0	1	0	0	0	0	1	1
chr1_168104984_168105114	0	0	1	0	0	0	0	1	1
chr11_68781476_68781606	0	0	0	0	0	0	0	0	1
chr1_169555400_169555525	0	0	0	0	0	0	0	1	0
chr11_69987538_69987668	0	0	0	0	0	0	0	1	1
chr1_17042278_17042408	0	0	0	0	0	0	0	1	1
chr11_71475969_71476099	0	0	1	0	0	1	1	1	1
chr11_71614811_71614941	0	0	0	0	0	0	0	0	1
chr11_71903299_71903429	0	0	1	1	0	1	1	1	1
chr11_72080701_72080831	0	0	0	0	0	0	0	1	1
chr11_72851899_72852029	0	0	0	0	0	0	0	0	0
chr1_173496438_173496566	0	0	1	0	0	0	1	1	1
chr11_73562059_73562189	0	1	1	0	0	1	1	1	1
chr11_73642224_73642354	0	0	0	0	0	0	0	1	0
chr11_73692600_73692725	0	0	0	1	1	0	0	0	0
chr1_174129670_174129800	0	0	0	1	1	0	0	0	0
chr1_174852770_174852900	0	0	1	0	0	1	1	1	1
chr1_175162229_175162353	0	0	0	1	1	0	0	1	0
chr1_175178415_175178545	0	1	1	0	0	1	1	1	1
chr11_75528035_75528165	0	1	0	0	1	0	0	0	0
chr11_75738292_75738422	0	0	0	0	0	0	0	0	1
chr11_77369284_77369409	0	0	1	0	0	0	1	1	1
chr11_78023948_78024074	0	1	1	0	0	1	1	1	1
chr1_178983785_178983911	0	0	1	1	1	1	1	1	1
chr11_8040270_8040400	0	0	0	0	0	0	0	0	1
chr1_180581421_180581551	0	1	1	1	0	0	1	1	1
chr1_181053371_181053501	0	0	1	0	0	1	1	1	1
chr1_181104876_181105000	0	0	1	0	0	1	1	1	1
chr1_182118262_182118388	0	1	1	1	1	1	1	1	1
chr1_182318892_182319022	0	0	1	0	0	1	1	1	1
chr1_182764200_182764329	0	1	1	0	1	1	1	1	1
chr11_83003942_83004063	0	0	1	0	0	1	0	1	1
chr1_183992418_183992548	0	0	1	0	0	0	1	1	1
chr1_184467028_184467158	0	0	0	0	0	0	0	0	1
chr1_184812550_184812680	0	0	0	0	0	0	0	1	1
chr1_185122588_185122715	0	0	1	0	0	0	1	1	1
chr1_185702800_185702922	0	0	0	0	0	0	0	1	0
chr11_85913435_85913565	0	1	0	1	1	1	0	0	0
chr11_86231701_86231827	0	0	1	0	1	0	1	1	1
chr11_88241859_88241980	0	0	0	0	0	1	0	1	0
chr1_1891082_1891212	0	0	0	0	0	1	0	1	1
chr11_9024949_9025079	0	0	0	0	0	0	0	0	0
chr1_19181064_19181194	0	0	1	0	0	1	0	1	1
chr1_19233280_19233410	0	1	1	0	0	0	1	1	1
chr11_93920561_93920691	0	0	0	0	0	0	0	0	1
chr11_94524519_94524649	0	0	1	0	0	0	1	1	1
chr11_94689926_94690056	0	0	0	0	0	0	0	0	1
chr11_94868154_94868284	0	0	0	0	0	0	0	1	1
chr11_95431935_95432065	0	0	0	0	0	0	0	1	1
chr11_95724908_95725038	0	0	0	0	0	0	0	0	1
chr11_95861938_95862068	0	0	0	0	0	0	0	0	1
chr11_95928439_95928568	0	0	0	0	0	0	0	0	1
chr11_95961879_95962000	0	0	1	0	0	0	1	1	1
chr1_197491313_197491443	0	0	0	0	0	1	0	0	1
chr1_197897727_197897857	0	0	1	0	0	0	1	1	1
chr11_9801858_9801988	0	0	0	0	0	0	0	0	1
chr1_200613414_200613540	0	0	1	0	0	0	1	1	1
chr1_20196434_20196561	0	0	1	0	0	0	1	1	1
chr1_202526956_202527086	0	0	1	0	0	1	1	1	1
chr1_203514612_203514736	0	0	1	0	0	0	0	1	1
chr1_203660739_203660869	0	0	1	0	0	1	1	1	1
chr1_204472668_204472798	0	0	1	0	0	1	1	1	1
chr1_204475856_204475986	0	1	0	1	1	0	0	0	0
chr1_205174289_205174419	0	0	1	0	0	1	1	1	1
chr1_206637269_206637399	0	0	0	0	0	0	0	1	1
chr1_207802755_207802881	0	0	1	1	0	0	1	1	1
chr1_207989420_207989550	0	0	1	1	0	1	1	1	1
chr1_208338319_208338449	0	0	1	0	0	1	0	1	1
chr1_20961477_20961600	0	1	0	0	1	0	0	1	0
chr12_100452055_100452185	0	0	0	0	0	0	0	1	1
chr12_104775475_104775605	0	0	1	0	0	1	1	1	1
chr12_104851821_104851951	0	1	0	1	1	0	0	0	0
chr12_109197208_109197336	0	0	1	0	0	0	1	1	1
chr12_109250116_109250246	0	1	0	1	1	1	0	1	0
chr12_110717462_110717592	0	1	1	0	0	1	1	1	1
chr1_21124501_21124631	0	0	0	0	0	0	0	0	1
chr12_112563000_112563121	0	0	0	0	0	0	0	1	0
chr12_116783671_116783800	0	1	1	0	0	1	1	1	1
chr1_211781701_211781822	0	0	1	0	0	0	1	1	1
chr12_118622918_118623048	0	0	0	0	0	0	0	0	1
chr12_118815677_118815807	0	1	1	0	0	0	1	1	1
chr12_11975133_11975263	0	0	0	0	0	0	0	1	1
chr12_120427674_120427800	0	0	1	0	0	0	0	1	1
chr12_120910677_120910800	0	1	1	0	0	0	1	1	1
chr12_122667456_122667586	0	0	0	0	0	0	0	0	1
chr12_123319453_123319583	0	0	1	0	0	0	0	1	1
chr12_123869618_123869748	0	1	0	1	1	0	0	0	0
chr12_124247132_124247262	0	0	0	0	0	0	0	0	0
chr1_21262590_21262720	0	0	0	0	0	0	0	0	1
chr12_12716847_12716971	0	1	1	0	0	0	1	1	1
chr1_212731239_212731369	0	0	0	0	1	0	0	1	0
chr1_212780539_212780669	0	0	1	0	0	0	0	1	1
chr12_12867843_12867973	0	0	0	1	1	0	0	1	0
chr1_21288288_21288418	0	0	0	0	0	0	0	0	1
chr12_131363902_131364030	0	0	1	0	0	1	1	1	1
chr12_132627600_132627723	0	0	0	0	0	0	0	1	0
chr1_2158426_2158556	0	1	0	1	1	0	0	0	0
chr12_1728828_1728957	0	1	1	0	0	1	1	1	1
chr1_218476000_218476130	0	0	1	0	0	1	1	1	1
chr1_218490571_218490701	0	1	1	1	0	1	1	1	1
chr1_218502874_218503004	0	0	0	0	0	0	0	1	1
chr12_18516435_18516565	0	0	0	0	0	0	0	0	1
chr12_1995235_1995365	0	0	0	0	0	1	0	1	1
chr1_220084757_220084886	0	1	1	0	0	0	1	1	1
chr1_220262800_220262921	0	0	0	0	1	0	0	0	0
chr12_2027058_2027188	0	0	1	0	0	1	1	1	1
chr1_220700414_220700544	0	0	0	0	0	0	0	0	1
chr1_220943600_220943730	0	0	1	0	0	1	0	1	1
chr1_221069554_221069676	0	0	0	0	0	0	0	0	1
chr1_221204877_221205001	0	0	1	0	0	0	1	1	1
chr1_22192412_22192542	0	1	0	1	1	1	0	1	1
chr1_222988873_222989000	0	0	1	0	0	0	0	1	1
chr12_23388047_23388177	0	0	0	0	0	0	0	0	1
chr12_24038473_24038603	0	1	1	0	0	1	1	1	1
chr1_224228877_224229004	0	0	1	0	0	1	1	1	1
chr1_224304071_224304200	0	1	0	0	0	0	0	1	0
chr1_224363205_224363335	0	0	0	0	0	0	1	1	0
chr12_24397278_24397400	0	0	0	0	0	0	0	0	1
chr1_226129452_226129582	0	0	1	0	0	1	1	1	1
chr1_226714496_226714620	0	0	1	0	0	0	0	1	1
chr12_27010489_27010613	0	0	1	0	0	0	0	1	1
chr1_227015665_227015792	0	1	1	0	0	0	1	1	1
chr12_27677475_27677600	0	0	1	0	0	0	0	1	1
chr12_280953_281076	0	0	1	0	0	0	1	1	1
chr1_228191897_228192025	0	0	0	0	0	0	0	1	0
chr1_228401959_228402087	0	0	0	0	0	0	1	1	0
chr1_228555070_228555200	0	1	1	1	0	1	1	1	1
chr1_229286600_229286723	0	0	0	0	0	0	0	0	1
chr1_229441215_229441345	0	0	1	0	0	0	0	1	1
chr1_23082923_23083050	0	0	1	0	0	0	1	1	1
chr12_31080177_31080307	0	0	0	0	0	0	0	0	1
chr1_231199697_231199818	0	0	1	0	0	0	1	1	1
chr1_233723882_233724012	0	0	0	0	0	0	1	1	0
chr1_234459065_234459189	0	0	1	0	0	1	0	1	1
chr1_234691340_234691469	0	1	1	0	0	0	1	1	1
chr1_235186829_235186959	0	0	1	0	0	1	1	1	1
chr1_235246679_235246800	0	0	1	0	0	1	1	1	1
chr1_238108446_238108576	0	0	0	0	0	1	0	0	1
chr12_40379176_40379306	0	0	0	0	0	0	0	0	1
chr12_45673948_45674078	0	1	1	1	0	1	1	1	1
chr12_45691894_45692024	0	1	1	0	0	0	1	1	1
chr12_46371537_46371667	0	0	1	0	0	0	1	1	1
chr12_46768059_46768189	0	1	1	0	0	0	1	1	1
chr12_47358074_47358200	0	0	0	0	0	0	0	0	1
chr1_247455258_247455388	0	0	1	0	0	1	1	1	1
chr12_49628049_49628179	0	1	0	1	1	1	0	0	0
chr12_49833603_49833733	0	0	0	0	0	0	0	1	1
chr12_50576061_50576191	0	0	0	0	0	0	0	0	1
chr12_51010009_51010139	0	1	1	0	0	1	1	1	1
chr1_25175259_25175389	0	1	1	0	0	0	0	1	1
chr12_52524635_52524765	0	0	0	0	0	0	0	0	1
chr12_53274072_53274200	0	0	1	0	0	1	0	1	1
chr12_53627472_53627600	0	0	0	0	0	0	1	1	0
chr12_53628444_53628574	0	0	0	0	0	0	0	1	1
chr12_54473476_54473600	0	0	1	0	0	0	0	1	1
chr12_54585228_54585350	0	0	1	0	0	1	1	1	1
chr12_54868600_54868723	0	1	1	0	1	0	1	1	1
chr12_55413870_55414000	0	0	0	0	0	0	0	1	1
chr12_5590000_5590128	0	0	0	0	0	0	0	0	1
chr12_57948870_57949000	0	0	1	0	0	1	1	1	1
chr1_25896800_25896924	0	0	1	0	1	1	1	1	1
chr12_62660972_62661102	0	1	1	0	0	0	1	1	1
chr12_63327020_63327150	0	0	1	0	0	0	0	1	1
chr1_26549087_26549217	0	0	1	0	0	1	1	1	1
chr12_65602062_65602192	0	0	1	0	0	1	1	1	1
chr12_65959837_65959962	0	0	1	0	0	1	1	1	1
chr1_26663764_26663894	0	0	1	1	1	0	1	1	1
chr12_69999132_69999262	0	0	0	0	0	0	0	0	1
chr12_70017274_70017400	0	1	1	1	1	1	1	1	1
chr12_72424200_72424328	0	0	1	0	0	0	1	1	1
chr12_7343835_7343965	0	0	0	0	0	0	1	1	0
chr12_76552848_76552978	0	1	1	0	0	1	1	1	1
chr12_76577499_76577629	0	1	1	1	0	1	1	1	1
chr12_8089078_8089200	0	0	1	0	1	0	1	1	1
chr1_28287478_28287600	0	0	0	0	0	0	0	1	0
chr12_83409800_83409928	0	1	1	0	1	1	1	1	1
chr12_90057862_90057992	0	1	1	0	0	1	1	1	1
chr12_91770676_91770806	0	0	0	0	0	0	0	0	1
chr12_93828281_93828411	0	0	0	0	0	0	0	1	1
chr12_94033024_94033154	0	0	0	0	0	0	0	1	1
chr12_94093177_94093307	0	1	1	0	0	0	1	1	1
chr12_94274804_94274934	0	0	1	0	0	1	1	1	1
chr12_94493600_94493730	0	0	1	0	0	1	1	1	1
chr12_94678806_94678936	0	0	1	0	0	1	1	1	1
chr12_95567461_95567591	0	0	1	1	0	1	1	1	1
chr12_95568010_95568135	0	0	1	0	0	1	1	1	1
chr12_962406_962536	0	0	0	0	0	0	0	0	1
chr12_99146590_99146720	0	1	1	1	0	1	1	1	1
chr13_103425596_103425720	0	0	0	1	1	0	0	0	0
chr13_107185175_107185305	0	0	0	0	0	0	0	0	1
chr13_108868270_108868400	0	0	0	0	0	0	0	1	0
chr13_111720080_111720210	0	0	1	0	0	0	0	1	1
chr13_113554670_113554800	0	0	0	0	0	0	0	0	1
chr13_19412639_19412769	0	1	1	0	0	0	0	1	1
chr13_20207202_20207332	0	0	0	1	0	0	0	1	0
chr13_20293756_20293886	0	0	0	0	0	0	0	0	1
chr13_21377802_21377931	0	0	1	0	0	0	1	1	1
chr13_22033814_22033944	0	0	1	0	0	0	0	1	1
chr13_22178677_22178800	0	0	0	0	1	0	0	1	0
chr1_32247000_32247125	0	1	1	0	1	1	1	1	1
chr13_25116177_25116307	0	0	0	0	0	0	0	0	1
